x,y,z
0.969950974,-21.297620773,-0.29867667
0.258873045,-8.538920403,2.947860956
4.381688595,-5.505466938,-4.253897667
4.381688595,-5.505466938,-4.253897667
-14.810232162,-14.0527668,11.248558044
2.25084877,-10.207678795,3.038840532
2.25084877,-10.207678795,3.038840532
5.040093899,-10.720038414,-3.995324135
-0.816123486,-6.956353188,-1.795052767
-0.816123486,-6.956353188,-1.795052767
-0.46417585,-11.957839966,7.010821342
-1.661276698,-8.517372131,4.374804974
2.246060371,-6.05613327,-1.318606615
2.246060371,-6.05613327,-1.318606615
5.114314079,-10.399214745,-3.880402327
-0.638952553,-9.621099472,-0.217273802
-1.479317427,-8.957905769,-1.507748485
0.199018016,-10.564414978,-0.181360781
3.792714834,-6.786364555,-2.810194254
3.792714834,-6.786364555,-2.810194254
7.616254807,-19.173963547,0.903212607
-1.527201414,-8.730456352,-1.579574585
-4.081814766,-10.332177162,0.072424598
-28.224945068,-20.766107559,-1.500565886
-1.488894224,-12.19486618,1.480215192
-4.421791077,-12.202049255,9.515155792
-4.421791077,-12.202049255,9.515155792
8.138191223,-13.506889343,-8.661623001
8.138191223,-13.506889343,-8.661623001
1.602020264,-8.658630371,-4.447828293
1.391330481,-8.421604156,-2.352901697
-0.492906272,-7.964312077,8.483255386
-0.492906272,-7.964312077,8.483255386
4.812644482,-9.582792282,-0.095169514
-2.688389301,-10.969035149,0.55844754
0.158316582,-11.043255806,0.951096654
0.158316582,-11.043255806,0.951096654
2.564489365,-11.282675743,-1.383249998
-1.548749208,-8.565256119,-2.542043686
-1.548749208,-8.565256119,-2.542043686
5.200505257,-4.961983204,4.262277603
0.852635086,-5.443217754,7.975684643
0.852635086,-5.443217754,7.975684643
-1.026813269,-11.359290123,-0.949899495
-1.026813269,-11.359290123,-0.949899495
-0.373196185,-8.189367294,-2.97300005
-0.373196185,-8.189367294,-2.97300005
2.076072216,-9.369708061,-4.093486309
-1.460163713,-11.033679008,2.047641039
-1.460163713,-11.033679008,2.047641039
-0.770633698,-10.183736801,-5.446210384
-0.770633698,-10.183736801,-5.446210384
-6.492775917,-13.863624573,4.374804974
-6.492775917,-12.304999352,4.173692226
0.335487515,-18.259378433,-0.978629947
3.392883062,-8.263586998,-8.884284019
3.392883062,-8.263586998,-8.884284019
3.330633879,-6.527791023,3.759495258
3.330633879,-6.527791023,3.759495258
-0.794575691,-11.881225586,5.071517944
-9.234136581,-14.656105995,4.214393616
2.1383214,-4.978742599,0.091578215
3.421613455,-5.866991043,-0.344166487
0.378583133,-9.886856079,-4.57472086
-1.261445045,-10.681731224,-2.580350876
-5.053860664,-11.246762276,0.661398232
-0.964564025,-7.205349922,4.784213543
-2.618957281,-6.317101002,-0.274734646
3.574842453,-6.903680801,-2.123058319
3.574842453,-6.903680801,-2.123058319
-0.521636724,-9.628282547,9.747393608
-0.521636724,-9.628282547,9.747393608
4.810250282,-19.185935974,1.652597666
4.810250282,-19.185935974,1.652597666
4.977844715,-10.487800598,-2.745550871
-1.203984141,-10.245985985,-2.889202833
-1.203984141,-10.245985985,-2.889202833
-0.136170223,-8.215703011,-1.230021119
-0.545578718,-13.964180946,-0.322618693
-1.460163713,-17.749414444,-2.688089848
-1.460163713,-17.749414444,-2.688089848
3.347393274,-8.931569099,-2.324171305
5.042488098,-5.694608688,-3.198055029
-5.683535576,-11.050437927,18.079216003
-5.683535576,-11.050437927,18.079216003
1.932420015,-15.611392021,3.04841733
1.932420015,-15.611392021,3.04841733
0.991498768,-8.222886086,-3.621828556
6.977003098,-8.443152428,-4.323329926
-0.332494766,-9.216479301,-1.507748485
-2.422632933,-9.484629631,-1.043273449
-2.422632933,-9.484629631,-1.043273449
0.754472792,-9.798270226,-2.295440912
-0.164900646,-13.954604149,3.733159065
-5.513547421,-9.85573101,0.951096654
-5.513547421,-9.85573101,0.951096654
-2.520795107,-11.811794281,4.295796394
-2.520795107,-11.811794281,4.295796394
9.143755913,-12.328941345,-6.406285286
-1.785775185,-7.179013729,2.330156803
1.76722014,-6.87016201,-0.030526072
5.698499203,-6.257246017,-3.274669409
-13.095984459,-12.633005142,1.353322506
-13.095984459,-12.633005142,1.353322506
2.911648512,-12.64258194,-1.543661594
2.911648512,-12.64258194,-1.543661594
6.36887598,-12.510901451,-3.834912539
6.36887598,-12.510901451,-3.834912539
-1.948580861,-9.666589737,-1.704073071
-1.948580861,-9.666589737,-1.704073071
-0.617404759,-7.356184959,-0.286705643
0.361823738,-10.279504776,-0.708085179
-5.017947674,-10.442310333,-0.126294136
-5.017947674,-10.442310333,-0.126294136
-2.745850086,-11.402385712,0.194528893
-2.745850086,-11.402385712,0.194528893
5.825392246,-10.787075996,-8.177994728
-0.765845239,-7.437587738,-2.130240917
-0.765845239,-7.437587738,-2.130240917
7.97059679,-6.36259079,-0.868496656
7.97059679,-6.36259079,-0.868496656
-14.915576935,-13.897143364,-3.109469414
-14.915576935,-13.897143364,-3.109469414
0.98431617,-3.673902512,-3.995324135
-1.929427266,-7.2891469,-0.250792623
-0.701201797,-8.572439194,-1.083974838
-0.322917968,-10.562021255,-0.925957501
-2.767397881,-13.18846035,-1.512536883
10.075099945,-9.81742382,-3.490147591
10.075099945,-9.81742382,-3.490147591
-0.890343785,-5.376179695,-0.152630359
-0.890343785,-5.376179695,-0.152630359
0.143951371,-12.45104599,4.061164856
0.143951371,-12.45104599,4.061164856
4.611531734,-5.756857872,-2.633023262
4.611531734,-5.756857872,-2.633023262
-0.72514385,-9.671378136,-2.032078743
-2.803310871,-11.174936295,-2.520495892
1.602020264,-9.498994827,-1.174954534
1.602020264,-9.498994827,-1.174954534
-6.622062683,-15.240290642,0.987009645
-6.622062683,-15.240290642,0.987009645
1.412878275,-20.5242939,-2.029684544
1.412878275,-20.5242939,-2.029684544
2.562095165,-8.807070732,0.232836112
2.562095165,-8.807070732,0.232836112
4.235641956,-5.251681328,-1.917157054
4.235641956,-5.251681328,-1.917157054
2.791938543,-3.065775394,-2.75033927
2.791938543,-3.065775394,-2.75033927
-2.542342901,-11.201272964,-3.746327162
1.341052175,-8.589199066,-0.234033212
2.942773104,-8.412027359,0.290296942
2.942773104,-8.412027359,0.290296942
-1.610998511,-9.202114105,-3.281852007
-1.610998511,-9.202114105,-3.281852007
-0.820911884,-12.321759224,0.572812736
1.314715981,-11.581951141,2.883217335
1.314715981,-11.581951141,2.883217335
3.589207649,-9.278728485,0.493804097
3.589207649,-9.278728485,0.493804097
-5.238214016,-11.59871006,-1.871667147
-6.164770126,-8.342596054,5.284601688
-6.164770126,-8.342596054,5.284601688
-6.624456882,-11.804611206,5.2391119
-6.624456882,-11.804611206,5.2391119
0.333093315,-11.091139793,8.186373711
0.333093315,-11.091139793,8.186373711
4.276343346,-12.38640213,-5.673659325
4.276343346,-12.38640213,-5.673659325
-3.624522209,-10.257957458,-0.514154792
-0.638952553,-9.443928719,3.450643301
-0.638952553,-9.443928719,3.450643301
0.096067347,-10.578780174,-5.53958416
0.096067347,-10.578780174,-5.53958416
-5.104138851,-14.493300438,11.176732063
-5.104138851,-14.493300438,11.176732063
-2.391508341,-9.434351921,5.339668274
-2.391508341,-9.434351921,5.339668274
11.832444191,-13.70800209,-6.693589211
11.921029091,-9.216479301,-8.362347603
-0.581491709,-6.549338818,2.164956808
3.232471466,-5.591658115,-2.522890091
-3.799298763,-9.829395294,5.363610268
-3.799298763,-9.829395294,5.363610268
-2.106598139,-12.127828598,-9.126098633
-2.106598139,-12.127828598,-9.126098633
4.099172592,-10.664971352,-3.480570793
4.099172592,-10.664971352,-3.480570793
0.780809045,-9.901221275,-1.89560914
-0.251091897,-8.287528992,1.473032594
-1.192013144,-9.702502251,0.402824432
0.661098957,-12.649765015,-0.832583666
-0.998082817,-12.692860603,-1.122282028
-0.998082817,-12.692860603,-1.122282028
-5.372289181,-12.15655899,-0.969053149
-5.372289181,-12.15655899,-0.969053149
10.060734749,-9.628282547,-7.457339764
10.060734749,-9.628282547,-7.457339764
0.890942335,-22.097284317,3.759495258
0.31633389,-6.860584736,-1.548449993
0.31633389,-6.860584736,-1.548449993
-1.09624505,-10.38006115,-3.044826031
-1.831264973,-9.621099472,-2.388814688
-1.831264973,-9.621099472,-2.388814688
-5.978022575,-10.348937035,5.705981255
-5.978022575,-10.348937035,5.705981255
-0.342071563,-5.617994308,-1.59872818
3.32584548,-7.25323391,0.050876785
3.32584548,-7.25323391,0.050876785
-2.633322477,-10.530896187,6.194398403
-2.633322477,-23.105243683,1.516128182
-1.903091073,-5.864596844,-6.537966251
1.590049148,-8.191761017,-1.321000814
1.590049148,-8.191761017,-1.321000814
-0.825700283,-10.504559517,-0.224456415
-1.61578691,-9.367314339,-1.52450788
-4.871901035,-13.760674477,5.576694489
-4.871901035,-13.760674477,5.576694489
-3.274968624,-11.66335392,17.104776382
-3.274968624,-11.66335392,17.104776382
8.059182167,-15.338453293,-6.286575317
8.059182167,-15.338453293,-6.286575317
-2.403479338,-5.397727966,2.509721994
-2.403479338,-5.397727966,2.509721994
5.909189224,-5.546168327,-0.471059173
5.909189224,-5.546168327,-0.471059173
-2.975693464,-10.978611946,3.024475336
-2.975693464,-10.978611946,3.024475336
-1.302146435,-9.819818497,-5.46296978
3.14149189,-8.297105789,-2.316988707
-2.963722467,-9.946710587,-1.060032845
-2.963722467,-9.946710587,-1.060032845
-1.567902803,-7.609970093,-0.842160463
2.404077768,-10.528501511,-0.746392369
2.404077768,-10.528501511,-0.746392369
-4.366724491,-12.45104599,0.603937387
-4.366724491,-12.45104599,0.603937387
-3.167229652,-16.446968079,1.774701953
0.606032312,-18.783708572,-1.112705231
10.304943085,-8.134300232,-9.056666374
2.911648512,-6.652289391,-0.626682281
2.911648512,-6.652289391,-0.626682281
6.78786087,-5.596446514,-1.289876223
-18.672079086,-18.776527405,5.806537628
-18.672079086,-18.776527405,5.806537628
12.847585678,-11.043255806,13.156737328
12.847585678,-11.043255806,13.156737328
2.262819767,-12.384008408,-1.445499301
2.262819767,-12.384008408,-1.445499301
-0.191236854,-9.858125687,-1.452681899
-1.761833191,-12.319364548,5.629366875
-1.761833191,-12.319364548,5.629366875
-11.024999619,-9.185355186,2.193687201
-11.024999619,-9.185355186,2.193687201
10.01763916,-15.896302223,-14.63994503
10.01763916,-15.896302223,-14.63994503
2.533364773,-6.970718384,12.122441292
2.533364773,-6.970718384,12.122441292
5.870882034,-6.499060631,4.137779236
1.115997314,-10.363302231,-0.837372065
-0.447416455,-11.174936295,-3.028066635
-4.713883877,-11.912350655,4.623802185
0.586878717,-22.631191254,-4.706401825
1.597231865,-12.204442978,0.74519527
6.716034889,-8.850166321,-2.814982653
1.13275671,-10.26513958,-3.485359192
-0.028431145,-11.189301491,3.627814054
-10.579677582,-8.634688377,5.076306343
12.20354557,-14.799757957,-6.624157429
12.20354557,-14.799757957,-6.624157429
-3.808875561,-6.997054577,-2.597110271
-3.808875561,-6.997054577,-2.597110271
6.170156956,-4.334702015,-2.185307503
-19.924247742,-18.580202103,0.093972415
7.170933247,-26.749217987,10.78168869
9.08868885,-15.125369072,-0.684143126
9.08868885,-15.125369072,-0.684143126
2.375347376,-10.36809063,-4.308964729
-3.715501785,-9.147047997,-2.393603086
-1.124975562,-9.645041466,-3.432686806
-3.665223598,-14.009671211,-2.874837637
-3.665223598,-14.009671211,-2.874837637
2.265213966,-9.736021042,4.195240021
-0.562338114,-7.344213486,-0.693719923
2.875735521,-7.241262913,-3.279457808
-2.372354507,-6.429628849,0.503380895
-8.00830555,-9.419986725,4.743512154
-8.00830555,-9.419986725,4.743512154
-3.55269599,-8.316259384,-0.734421372
-3.55269599,-8.316259384,-0.734421372
4.082413197,-10.660182953,-3.396773577
-0.229544088,-11.519701004,-1.220444322
-0.758662641,-7.98825407,-0.449511379
-0.758662641,-7.98825407,-0.449511379
0.766443849,-12.422315598,-2.039261341
0.766443849,-12.422315598,-2.039261341
-3.136105061,-10.41836834,2.186504602
-1.929427266,-18.53950119,-0.195725992
-0.483329475,-7.736862659,5.835268021
-0.483329475,-7.736862659,5.835268021
5.540482044,-3.017891169,-7.675211906
-15.368081093,-17.521965027,-6.43022728
-15.368081093,-17.521965027,-6.43022728
-3.093009233,-11.093533516,2.4881742
-7.60129118,-5.397727966,0.038905777
7.453449249,-7.957129478,-5.065532207
7.453449249,-7.957129478,-5.065532207
3.646668434,-9.815030098,-5.297770023
-2.937386274,-9.056067467,-1.795052767
-1.496076822,-9.609128952,-0.10235212
-1.496076822,-9.609128952,-0.10235212
-0.737114847,-9.290699959,-3.154959202
0.11043255,-13.482946396,-1.218050122
-7.007529259,-10.878055573,0.726041675
-0.974140823,-12.738349915,-0.734421372
6.869264126,-9.520543098,-4.031237125
0.804751039,-8.977059364,2.3421278
-4.37151289,-10.162189484,-5.067926407
-4.37151289,-10.162189484,-5.067926407
-1.251868248,-9.719262123,-1.261145711
2.052130222,-10.095151901,-1.577180386
-7.302015781,-10.289081573,0.110731825
-7.302015781,-10.289081573,0.110731825
-1.924638867,-14.52203083,-1.663371682
-1.924638867,-14.52203083,-1.663371682
4.446331978,-8.601169586,-8.029554367
4.446331978,-8.601169586,-8.029554367
2.870947123,-7.265204906,-3.274669409
3.517381668,-7.435193539,0.280720145
2.566883564,-8.397662163,2.555211782
-10.495881081,-9.340977669,3.115454912
-10.495881081,-9.340977669,3.115454912
0.431255579,-9.566033363,-0.815824211
-1.761833191,-9.963470459,-2.673724651
-1.7259202,-9.29788208,-4.01447773
-0.413897634,-8.653841972,-2.008136749
-0.883161128,-12.45104599,17.332223892
-4.881477833,-12.237961769,12.986748695
0.855029285,-15.817293167,-4.059967518
0.855029285,-15.817293167,-4.059967518
-2.738667488,-8.383296967,2.4881742
5.562029839,-5.771223068,-4.232349873
2.554912567,-9.065644264,10.889428139
-15.344139099,-15.814899445,-3.873219728
-15.344139099,-15.814899445,-3.873219728
2.193387985,-11.687295914,-0.729632974
2.193387985,-11.687295914,-0.729632974
4.850952148,-11.435904503,-1.129464626
-0.409109205,-11.04086113,-3.121440411
-0.409109205,-11.04086113,-3.121440411
-1.50325942,-8.969876289,-2.834136248
0.42886138,-12.791022301,-0.159812957
-9.260473251,-12.216414452,9.553462982
-9.260473251,-12.216414452,9.553462982
-3.464110613,-15.063119888,-0.169389769
6.979397297,-7.380126953,-2.570774078
-1.587056398,-6.714538574,2.983773947
-1.587056398,-6.714538574,2.983773947
2.540547371,-9.867702484,8.231863976
2.540547371,-9.867702484,8.231863976
0.653916359,-13.497312546,1.580771685
6.04087019,-12.056002617,0.002992752
1.83904624,-6.738480568,-1.926733851
1.554136157,-9.080010414,-1.991377234
-1.053149462,-9.173383713,-0.787093818
-0.658106208,-12.206837654,0.287902743
-3.646070004,-10.808623314,0.560841739
-6.71064806,-10.506954193,0.560841739
8.621819496,-12.580332756,-5.278616428
1.032200217,-8.012195587,-2.463035107
-7.2301898,-10.830171585,-0.468664974
-7.2301898,-10.830171585,-0.468664974
1.527799964,-11.720814705,-1.344942808
-0.957381427,-7.765593052,-1.462258697
-0.818517685,-11.797429085,-3.459022999
1.439214468,-8.890868187,0.034117375
0.400130957,-10.492588997,0.828992367
0.400130957,-10.492588997,0.828992367
-1.067514658,-8.768763542,2.583942175
-1.067514658,-8.768763542,2.583942175
0.754472792,-9.913191795,-0.346560687
0.754472792,-9.913191795,-0.346560687
1.274014592,-9.36252594,-1.055244446
1.43203187,-9.599552155,-0.415992558
0.459986001,-10.075998306,-0.030526072
0.459986001,-10.075998306,-0.030526072
0.167893395,-9.599552155,1.772307754
0.167893395,-9.599552155,1.772307754
0.98671037,-9.884461403,-0.70569098
0.98671037,-9.884461403,-0.70569098
1.039382815,-9.762357712,-0.360925913
1.039382815,-9.762357712,-0.360925913
0.646733761,-9.99698925,-0.356137514
